Jan  1 00:00:07 arm64_guest syslog.info syslogd started: BusyBox v1.37.0
Jan  1 00:00:07 arm64_guest kern.notice kernel: klogd started: BusyBox v1.37.0 (2026-03-18 10:08:07 CDT)
Jan  1 00:00:07 arm64_guest daemon.info acpid: starting up with netlink and the input layer
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026325] HugeTLB: 0 KiB vmemmap can be freed for a 1.00 GiB page
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026337] HugeTLB: registered 32.0 MiB page size, pre-allocated 0 pages
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026345] HugeTLB: 0 KiB vmemmap can be freed for a 32.0 MiB page
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026354] HugeTLB: registered 2.00 MiB page size, pre-allocated 0 pages
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026370] HugeTLB: 0 KiB vmemmap can be freed for a 2.00 MiB page
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026379] HugeTLB: registered 64.0 KiB page size, pre-allocated 0 pages
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.026387] HugeTLB: 0 KiB vmemmap can be freed for a 64.0 KiB page
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.028311] ACPI: Interpreter disabled.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.028746] iommu: Default domain type: Translated
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.028762] iommu: DMA domain TLB invalidation policy: strict mode
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.029212] SCSI subsystem initialized
Jan  1 00:00:07 arm64_guest kern.debug kernel: [    0.029572] libata version 3.00 loaded.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.029922] usbcore: registered new interface driver usbfs
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.029996] usbcore: registered new interface driver hub
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030030] usbcore: registered new device driver usb
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030250] pps_core: LinuxPPS API ver. 1 registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030264] pps_core: Software ver. 5.3.6 - Copyright 2005-2007 Rodolfo Giometti <giometti@linux.it>
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030289] PTP clock support registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030331] EDAC MC: Ver: 3.0.0
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.030714] scmi_core: SCMI protocol bus registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.031147] Advanced Linux Sound Architecture Driver Initialized.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.032315] vgaarb: loaded
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.032592] clocksource: Switched to clocksource arch_sys_counter
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.033717] VFS: Disk quotas dquot_6.6.0
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.033779] VFS: Dquot-cache hash table entries: 512 (order 0, 4096 bytes)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.034650] pnp: PnP ACPI: disabled
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.039745] NET: Registered PF_INET protocol family
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.040432] IP idents hash table entries: 8192 (order: 4, 65536 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.041310] tcp_listen_portaddr_hash hash table entries: 256 (order: 0, 4096 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.041353] Table-perturb hash table entries: 65536 (order: 6, 262144 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.041479] TCP established hash table entries: 4096 (order: 3, 32768 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.041655] TCP bind hash table entries: 4096 (order: 5, 131072 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.042162] TCP: Hash tables configured (established 4096 bind 4096)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.042488] UDP hash table entries: 256 (order: 2, 16384 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.042596] UDP-Lite hash table entries: 256 (order: 2, 16384 bytes, linear)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.042940] NET: Registered PF_UNIX/PF_LOCAL protocol family
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.043029] PCI: CLS 0 bytes, default 64
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.043412] kvm [1]: HYP mode not available
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.043985] Initialise system trusted keyrings
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.044254] workingset: timestamp_bits=42 max_order=17 bucket_order=0
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.044688] squashfs: version 4.0 (2009/01/31) Phillip Lougher
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.044895] fuse: init (API version 7.45)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.045049] 9p: Installing v9fs 9p2000 file system support
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.065013] Key type asymmetric registered
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.065081] Asymmetric key parser 'x509' registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.065226] Block layer SCSI generic (bsg) driver version 0.4 loaded (major 247)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.065262] io scheduler mq-deadline registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.065273] io scheduler kyber registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.065339] io scheduler bfq registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.066764] pl061_gpio 9030000.pl061: PL061 GPIO chip registered
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.067287] pci-host-generic 4010000000.pcie: host bridge /pcie@10000000 ranges:
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.067336] pci-host-generic 4010000000.pcie:       IO 0x003eff0000..0x003effffff -> 0x0000000000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.067414] pci-host-generic 4010000000.pcie:      MEM 0x0010000000..0x003efeffff -> 0x0010000000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.067436] pci-host-generic 4010000000.pcie:      MEM 0x8000000000..0xffffffffff -> 0x8000000000
Jan  1 00:00:07 arm64_guest kern.warn kernel: [    0.067515] pci-host-generic 4010000000.pcie: Memory resource size exceeds max for 32 bits
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.067577] pci-host-generic 4010000000.pcie: ECAM at [mem 0x4010000000-0x401fffffff] for [bus 00-ff]
